source,citation,response,site,exp,latitude,longitude,elevation,mat,map,ecosystem_type,experiment_type,species,growth_form,growth_duration,photo_path,myc_assoc,treatment,npk,n_c,n_t,n_units,p_c,p_t,p_units,duration,aggregation,x_c,x_t,x_units,sd_c,sd_t,se_c,se_t,rep_c,rep_t,doi
mesi,davidson2004,lai,fazendaVitoria,fazendaVitoria_fnp,-2.98,-47.52,NA,26.6,1800,forest,field,NA,NA,NA,NA,NA,fnp,_010,0,0,g_m2,0,5,g_m2,2,community,2.91,3.89,unitless,0.32,0.25,0.16,0.13,4,4,https://doi.org/10.1890/01-6006
mesi,davidson2004,lai,fazendaVitoria,fazendaVitoria_fnp,-2.98,-47.52,NA,26.6,1800,forest,field,NA,NA,NA,NA,NA,fnp,_110,0,10,g_m2,0,5,g_m2,2,community,2.91,4.68,unitless,0.32,0.25,0.16,0.13,4,4,https://doi.org/10.1890/01-6006
mesi,dong2016a,agb,baingoin,baingoin_fnp,31.433,90.033,4678,-1.2,301.2,grassland,field,NA,NA,NA,NA,NA,fnp,_100,0,15,g_m2,0,0,g_m2,1,community,34.6,40.9,g_m2,14.6,10.9,7.3,5.5,4,4,https://doi.org/10.1371/journal.pone.0156146
mesi,dong2016a,agb,baingoin,baingoin_fnp,31.433,90.033,4678,-1.2,301.2,grassland,field,NA,NA,NA,NA,NA,fnp,_010,0,0,g_m2,0,12.9,g_m2,1,community,34.6,49.2,g_m2,14.6,20,7.3,10,4,4,https://doi.org/10.1371/journal.pone.0156146
mesi,dong2016a,agb,baingoin,baingoin_fnp,31.433,90.033,4678,-1.2,301.2,grassland,field,NA,NA,NA,NA,NA,fnp,_110,0,15,g_m2,0,12.9,g_m2,1,community,34.6,87.4,g_m2,14.6,47.4,7.3,23.7,4,4,https://doi.org/10.1371/journal.pone.0156146
mesi,eller2017,bgb,flottbek,flottbek_fnp,NA,NA,NA,NA,NA,NA,greenhouse,fraxinus_excelsior,tree,,,,fnp,_100,0,1.3,g_pot,0,0,g_pot,0.5,species,58.2,91.3,g,19,46.7,8.5,20.9,5,5,https://doi.org/10.1093/treephys/tpw113
mesi,eller2017,bgb,flottbek,flottbek_fnp,NA,NA,NA,NA,NA,NA,greenhouse,fraxinus_excelsior,tree,,,,fnp,_010,0,0,g_pot,0,1.3,g_pot,0.5,species,58.2,52.6,g,19,17.9,8.5,8,5,5,https://doi.org/10.1093/treephys/tpw113
mesi,eller2017,bgb,flottbek,flottbek_fnp,NA,NA,NA,NA,NA,NA,greenhouse,fraxinus_excelsior,tree,,,,fnp,_110,0,1.3,g_pot,0,1.3,g_pot,0.5,species,58.2,86.4,g,19,17.9,8.5,8,5,5,https://doi.org/10.1093/treephys/tpw113
mesi,eller2017,rootshoot,flottbek,flottbek_fnp,NA,NA,NA,NA,NA,NA,greenhouse,fraxinus_excelsior,tree,,,,fnp,_100,0,1.3,g_pot,0,0,g_pot,0.5,species,1.86,1.49,unitless,0.25,0.31,0.11,0.14,5,5,https://doi.org/10.1093/treephys/tpw113
mesi,eller2017,rootshoot,flottbek,flottbek_fnp,NA,NA,NA,NA,NA,NA,greenhouse,fraxinus_excelsior,tree,,,,fnp,_010,0,0,g_pot,0,1.3,g_pot,0.5,species,1.86,1.38,unitless,0.25,0.27,0.11,0.12,5,5,https://doi.org/10.1093/treephys/tpw113
mesi,eller2017,rootshoot,flottbek,flottbek_fnp,NA,NA,NA,NA,NA,NA,greenhouse,fraxinus_excelsior,tree,,,,fnp,_110,0,1.3,g_pot,0,1.3,g_pot,0.5,species,1.86,1.46,unitless,0.25,0.13,0.11,0.06,5,5,https://doi.org/10.1093/treephys/tpw113
mesi,eller2017,rmf,flottbek,flottbek_fnp,NA,NA,NA,NA,NA,NA,greenhouse,fraxinus_excelsior,tree,,,,fnp,_100,0,1.3,g_pot,0,0,g_pot,0.5,species,0.64,0.59,unitless,0.04,0.04,0.02,0.02,5,5,https://doi.org/10.1093/treephys/tpw113
mesi,eller2017,rmf,flottbek,flottbek_fnp,NA,NA,NA,NA,NA,NA,greenhouse,fraxinus_excelsior,tree,,,,fnp,_010,0,0,g_pot,0,1.3,g_pot,0.5,species,0.64,0.57,unitless,0.04,0.45,0.02,0.2,5,5,https://doi.org/10.1093/treephys/tpw113
mesi,eller2017,rmf,flottbek,flottbek_fnp,NA,NA,NA,NA,NA,NA,greenhouse,fraxinus_excelsior,tree,,,,fnp,_110,0,1.3,g_pot,0,1.3,g_pot,0.5,species,0.64,0.59,unitless,0.04,0.02,0.02,0.01,5,5,https://doi.org/10.1093/treephys/tpw113
mesi,eller2017,total_leaf_area,flottbek,flottbek_fnp,NA,NA,NA,NA,NA,NA,greenhouse,fraxinus_excelsior,tree,,,,fnp,_100,0,1.3,g_pot,0,0,g_pot,0.5,species,0.084,0.155,m2,0.02,0.04,0.009,0.018,5,5,https://doi.org/10.1093/treephys/tpw113
mesi,eller2017,total_leaf_area,flottbek,flottbek_fnp,NA,NA,NA,NA,NA,NA,greenhouse,fraxinus_excelsior,tree,,,,fnp,_010,0,0,g_pot,0,1.3,g_pot,0.5,species,0.084,0.08,m2,0.02,0.025,0.009,0.011,5,5,https://doi.org/10.1093/treephys/tpw113
mesi,eller2017,total_leaf_area,flottbek,flottbek_fnp,NA,NA,NA,NA,NA,NA,greenhouse,fraxinus_excelsior,tree,,,,fnp,_110,0,1.3,g_pot,0,1.3,g_pot,0.5,species,0.084,0.122,m2,0.02,0.042,0.009,0.019,5,5,https://doi.org/10.1093/treephys/tpw113
mesi,eller2017,gsw,flottbek,flottbek_fnp,NA,NA,NA,NA,NA,NA,greenhouse,fraxinus_excelsior,tree,,,,fnp,_100,0,1.3,g_pot,0,0,g_pot,0.5,species,185.4,376.4,mmol_m2_s,37.1,99.7,16.6,44.6,5,5,https://doi.org/10.1093/treephys/tpw113
mesi,eller2017,gsw,flottbek,flottbek_fnp,NA,NA,NA,NA,NA,NA,greenhouse,fraxinus_excelsior,tree,,,,fnp,_010,0,0,g_pot,0,1.3,g_pot,0.5,species,185.4,367.5,mmol_m2_s,37.1,79.8,16.6,35.7,5,5,https://doi.org/10.1093/treephys/tpw113
mesi,eller2017,gsw,flottbek,flottbek_fnp,NA,NA,NA,NA,NA,NA,greenhouse,fraxinus_excelsior,tree,,,,fnp,_110,0,1.3,g_pot,0,1.3,g_pot,0.5,species,185.4,413.4,mmol_m2_s,37.1,105.3,16.6,47.1,5,5,https://doi.org/10.1093/treephys/tpw113
mesi,eller2017,bgb,flottbek,flottbek_fnp,NA,NA,NA,NA,NA,NA,greenhouse,ulmus_laevis,tree,,,,fnp,_100,0,1.3,g_pot,0,0,g_pot,0.5,species,32.3,64,g,11.4,14.5,5.1,6.5,5,5,https://doi.org/10.1093/treephys/tpw113
mesi,eller2017,bgb,flottbek,flottbek_fnp,NA,NA,NA,NA,NA,NA,greenhouse,ulmus_laevis,tree,,,,fnp,_010,0,0,g_pot,0,1.3,g_pot,0.5,species,32.3,55.9,g,11.4,11.4,5.1,5.1,5,5,https://doi.org/10.1093/treephys/tpw113
mesi,eller2017,bgb,flottbek,flottbek_fnp,NA,NA,NA,NA,NA,NA,greenhouse,ulmus_laevis,tree,,,,fnp,_110,0,1.3,g_pot,0,1.3,g_pot,0.5,species,32.3,68,g,0.2,17.2,0.1,7.7,5,5,https://doi.org/10.1093/treephys/tpw113
mesi,eller2017,rootshoot,flottbek,flottbek_fnp,NA,NA,NA,NA,NA,NA,greenhouse,ulmus_laevis,tree,,,,fnp,_100,0,1.3,g_pot,0,0,g_pot,0.5,species,1.57,1.21,unitless,0.2,0.13,0.09,0.06,5,5,https://doi.org/10.1093/treephys/tpw113
mesi,eller2017,rootshoot,flottbek,flottbek_fnp,NA,NA,NA,NA,NA,NA,greenhouse,ulmus_laevis,tree,,,,fnp,_010,0,0,g_pot,0,1.3,g_pot,0.5,species,1.57,1.38,unitless,0.2,0.09,0.09,0.04,5,5,https://doi.org/10.1093/treephys/tpw113
mesi,eller2017,rootshoot,flottbek,flottbek_fnp,NA,NA,NA,NA,NA,NA,greenhouse,ulmus_laevis,tree,,,,fnp,_110,0,1.3,g_pot,0,1.3,g_pot,0.5,species,1.57,1.22,unitless,0.2,0.13,0.09,0.06,5,5,https://doi.org/10.1093/treephys/tpw113
mesi,eller2017,rmf,flottbek,flottbek_fnp,NA,NA,NA,NA,NA,NA,greenhouse,ulmus_laevis,tree,,,,fnp,_100,0,1.3,g_pot,0,0,g_pot,0.5,species,0.61,0.55,unitless,0.02,0.02,0.01,0.01,5,5,https://doi.org/10.1093/treephys/tpw113
mesi,eller2017,rmf,flottbek,flottbek_fnp,NA,NA,NA,NA,NA,NA,greenhouse,ulmus_laevis,tree,,,,fnp,_010,0,0,g_pot,0,1.3,g_pot,0.5,species,0.61,0.58,unitless,0.02,0.02,0.01,0.01,5,5,https://doi.org/10.1093/treephys/tpw113
mesi,eller2017,rmf,flottbek,flottbek_fnp,NA,NA,NA,NA,NA,NA,greenhouse,ulmus_laevis,tree,,,,fnp,_110,0,1.3,g_pot,0,1.3,g_pot,0.5,species,0.61,0.55,unitless,0.02,0.02,0.01,0.01,5,5,https://doi.org/10.1093/treephys/tpw113
mesi,eller2017,total_leaf_area,flottbek,flottbek_fnp,NA,NA,NA,NA,NA,NA,greenhouse,ulmus_laevis,tree,,,,fnp,_100,0,1.3,g_pot,0,0,g_pot,0.5,species,0.018,0.179,m2,0.009,0.235,0.004,0.105,5,5,https://doi.org/10.1093/treephys/tpw113
mesi,eller2017,total_leaf_area,flottbek,flottbek_fnp,NA,NA,NA,NA,NA,NA,greenhouse,ulmus_laevis,tree,,,,fnp,_010,0,0,g_pot,0,1.3,g_pot,0.5,species,0.018,0.05,m2,0.009,0.02,0.004,0.009,5,5,https://doi.org/10.1093/treephys/tpw113
mesi,eller2017,total_leaf_area,flottbek,flottbek_fnp,NA,NA,NA,NA,NA,NA,greenhouse,ulmus_laevis,tree,,,,fnp,_110,0,1.3,g_pot,0,1.3,g_pot,0.5,species,0.018,0.098,m2,0.009,0.036,0.004,0.016,5,5,https://doi.org/10.1093/treephys/tpw113
mesi,eller2017,gsw,flottbek,flottbek_fnp,NA,NA,NA,NA,NA,NA,greenhouse,ulmus_laevis,tree,,,,fnp,_100,0,1.3,g_pot,0,0,g_pot,0.5,species,251.5,359.4,mmol_m2_s,57,81.4,25.5,36.4,5,5,https://doi.org/10.1093/treephys/tpw113
mesi,eller2017,gsw,flottbek,flottbek_fnp,NA,NA,NA,NA,NA,NA,greenhouse,ulmus_laevis,tree,,,,fnp,_010,0,0,g_pot,0,1.3,g_pot,0.5,species,251.5,341.2,mmol_m2_s,57,100.2,25.5,44.8,5,5,https://doi.org/10.1093/treephys/tpw113
mesi,eller2017,gsw,flottbek,flottbek_fnp,NA,NA,NA,NA,NA,NA,greenhouse,ulmus_laevis,tree,,,,fnp,_110,0,1.3,g_pot,0,1.3,g_pot,0.5,species,251.5,422.4,mmol_m2_s,57,75.8,25.5,33.9,5,5,https://doi.org/10.1093/treephys/tpw113
mesi,falk2010,agb,luneberg,luneberg_fnp,53.25,9.97,105,8.4,811,grassland,field,molina_caerulea,graminoid,,,,fnp,_100,0,5,g_m2,0,0,g_m2,1,species,26.68,31.09,g,10.02,13.06,3.17,4.13,10,10,https://doi.org/10.1007/s11258-010-9720-2
mesi,falk2010,agb,luneberg,luneberg_fnp,53.25,9.97,105,8.4,811,grassland,field,molina_caerulea,graminoid,,,,fnp,_010,0,0,g_m2,0,2,g_m2,1,species,26.68,39.35,g,10.02,9.42,3.17,2.98,10,10,https://doi.org/10.1007/s11258-010-9720-2
mesi,falk2010,agb,luneberg,luneberg_fnp,53.25,9.97,105,8.4,811,grassland,field,molina_caerulea,graminoid,,,,fnp,_110,0,5,g_m2,0,2,g_m2,1,species,26.68,41.08,g,10.02,15.46,3.17,4.89,10,10,https://doi.org/10.1007/s11258-010-9720-2
mesi,falk2010,agb_n_mass,luneberg,luneberg_fnp,53.25,9.97,105,8.4,811,grassland,field,molina_caerulea,graminoid,,,,fnp,_100,0,5,g_m2,0,0,g_m2,1,species,14.12,15.33,mg_g,1.36,1.58,0.43,0.5,10,10,https://doi.org/10.1007/s11258-010-9720-2
mesi,falk2010,agb_n_mass,luneberg,luneberg_fnp,53.25,9.97,105,8.4,811,grassland,field,molina_caerulea,graminoid,,,,fnp,_010,0,0,g_m2,0,2,g_m2,1,species,14.12,14.48,mg_g,1.36,1.68,0.43,0.53,10,10,https://doi.org/10.1007/s11258-010-9720-2
mesi,falk2010,agb_n_mass,luneberg,luneberg_fnp,53.25,9.97,105,8.4,811,grassland,field,molina_caerulea,graminoid,,,,fnp,_110,0,5,g_m2,0,2,g_m2,1,species,14.12,15.12,mg_g,1.36,1.01,0.43,0.32,10,10,https://doi.org/10.1007/s11258-010-9720-2
mesi,falk2010,agb_p_mass,luneberg,luneberg_fnp,53.25,9.97,105,8.4,811,grassland,field,molina_caerulea,graminoid,,,,fnp,_100,0,5,g_m2,0,0,g_m2,1,species,0.96,0.96,mg_g,0.25,0.19,0.08,0.06,10,10,https://doi.org/10.1007/s11258-010-9720-2
mesi,falk2010,agb_p_mass,luneberg,luneberg_fnp,53.25,9.97,105,8.4,811,grassland,field,molina_caerulea,graminoid,,,,fnp,_010,0,0,g_m2,0,2,g_m2,1,species,0.96,1.28,mg_g,0.25,0.32,0.08,0.1,10,10,https://doi.org/10.1007/s11258-010-9720-2
mesi,falk2010,agb_p_mass,luneberg,luneberg_fnp,53.25,9.97,105,8.4,811,grassland,field,molina_caerulea,graminoid,,,,fnp,_110,0,5,g_m2,0,2,g_m2,1,species,0.96,1.16,mg_g,0.25,0.19,0.08,0.06,10,10,https://doi.org/10.1007/s11258-010-9720-2
mesi,falk2010,agb,luneberggh,luneberggh_fnp,NA,NA,NA,NA,NA,NA,pot,molina_caerulea,graminoid,,,,fnp,_100,0,4.8,g_m2,0,0.4,g_m2,1,species,0.43,2.86,g,0.35,0.38,0.11,0.12,10,10,https://doi.org/10.1007/s11258-010-9720-2
mesi,falk2010,agb,luneberggh,luneberggh_fnp,NA,NA,NA,NA,NA,NA,pot,molina_caerulea,graminoid,,,,fnp,_010,0,0,g_m2,0,0.4,g_m2,1,species,0.43,0.4,g,0.35,0.06,0.11,0.02,10,10,https://doi.org/10.1007/s11258-010-9720-2
mesi,falk2010,agb,luneberggh,luneberggh_fnp,NA,NA,NA,NA,NA,NA,pot,molina_caerulea,graminoid,,,,fnp,_110,0,4.8,g_m2,0,0.4,g_m2,1,species,0.43,2.28,g,0.35,0.28,0.11,0.09,10,10,https://doi.org/10.1007/s11258-010-9720-2
mesi,falk2010,agb_n_mass,luneberggh,luneberggh_fnp,NA,NA,NA,NA,NA,NA,pot,molina_caerulea,graminoid,,,,fnp,_100,0,4.8,g_m2,0,0.4,g_m2,1,species,11.71,14.02,mg_g,0.79,1.64,0.25,0.52,10,10,https://doi.org/10.1007/s11258-010-9720-2
mesi,falk2010,agb_n_mass,luneberggh,luneberggh_fnp,NA,NA,NA,NA,NA,NA,pot,molina_caerulea,graminoid,,,,fnp,_010,0,0,g_m2,0,0.4,g_m2,1,species,11.71,12.24,mg_g,0.79,0.57,0.25,0.18,10,10,https://doi.org/10.1007/s11258-010-9720-2
mesi,falk2010,agb_n_mass,luneberggh,luneberggh_fnp,NA,NA,NA,NA,NA,NA,pot,molina_caerulea,graminoid,,,,fnp,_110,0,4.8,g_m2,0,0.4,g_m2,1,species,11.71,15.66,mg_g,0.79,2.31,0.25,0.73,10,10,https://doi.org/10.1007/s11258-010-9720-2
mesi,falk2010,agb_p_mass,luneberggh,luneberggh_fnp,NA,NA,NA,NA,NA,NA,pot,molina_caerulea,graminoid,,,,fnp,_100,0,4.8,g_m2,0,0.4,g_m2,1,species,1.29,0.88,mg_g,0.19,0.13,0.06,0.04,10,10,https://doi.org/10.1007/s11258-010-9720-2
mesi,falk2010,agb_p_mass,luneberggh,luneberggh_fnp,NA,NA,NA,NA,NA,NA,pot,molina_caerulea,graminoid,,,,fnp,_010,0,0,g_m2,0,0.4,g_m2,1,species,1.29,1.56,mg_g,0.19,0.25,0.06,0.08,10,10,https://doi.org/10.1007/s11258-010-9720-2
mesi,falk2010,agb_p_mass,luneberggh,luneberggh_fnp,NA,NA,NA,NA,NA,NA,pot,molina_caerulea,graminoid,,,,fnp,_110,0,4.8,g_m2,0,0.4,g_m2,1,species,1.29,1.26,mg_g,0.19,0.35,0.06,0.11,10,10,https://doi.org/10.1007/s11258-010-9720-2
mesi,fisher2013,leaf_n_mass,tambopata,tambopata_fnp,-12.8387,-69.2967,200,26.4,2730,forest,field,NA,tree,,,,fnp,_100,0,2.5,g_m2,0,0,g_m2,1,community,2.41,2.64,percent,0.55,0.57,0.27,0.25,4,5,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher2013,leaf_n_mass,tambopata,tambopata_fnp,-12.8387,-69.2967,200,26.4,2730,forest,field,NA,tree,,,,fnp,_010,0,0,g_m2,0,0.5,g_m2,1,community,2.41,2.3,percent,0.55,0.47,0.27,0.21,4,5,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher2013,leaf_n_mass,tambopata,tambopata_fnp,-12.8387,-69.2967,200,26.4,2730,forest,field,NA,tree,,,,fnp,_110,0,2.5,g_m2,0,0.5,g_m2,1,community,2.41,2.77,percent,0.55,0.99,0.27,0.44,4,5,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher2013,leaf_p_mass,tambopata,tambopata_fnp,-12.8387,-69.2967,200,26.4,2730,forest,field,NA,tree,,,,fnp,_100,0,2.5,g_m2,0,0,g_m2,1,community,0.1,0.11,percent,0.03,0.02,0.02,0.01,4,5,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher2013,leaf_p_mass,tambopata,tambopata_fnp,-12.8387,-69.2967,200,26.4,2730,forest,field,NA,tree,,,,fnp,_010,0,0,g_m2,0,0.5,g_m2,1,community,0.1,0.1,percent,0.03,0.02,0.02,0.01,4,5,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher2013,leaf_p_mass,tambopata,tambopata_fnp,-12.8387,-69.2967,200,26.4,2730,forest,field,NA,tree,,,,fnp,_110,0,2.5,g_m2,0,0.5,g_m2,1,community,0.1,0.12,percent,0.03,0.04,0.02,0.02,4,5,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher2013,leaf_np,tambopata,tambopata_fnp,-12.8387,-69.2967,200,26.4,2730,forest,field,NA,tree,,,,fnp,_100,0,2.5,g_m2,0,0,g_m2,1,community,25.14,23.09,unitless,2.33,1.11,1.16,0.5,4,5,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher2013,leaf_np,tambopata,tambopata_fnp,-12.8387,-69.2967,200,26.4,2730,forest,field,NA,tree,,,,fnp,_010,0,0,g_m2,0,0.5,g_m2,1,community,25.14,23.82,unitless,2.33,3.45,1.16,1.54,4,5,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher2013,leaf_np,tambopata,tambopata_fnp,-12.8387,-69.2967,200,26.4,2730,forest,field,NA,tree,,,,fnp,_110,0,2.5,g_m2,0,0.5,g_m2,1,community,25.14,23.95,unitless,2.33,4.95,1.16,2.21,4,5,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher2013,leaf_n_mass,tono,tono_fnp,-12.9475,-71.5327,1000,20.7,3087,forest,field,NA,tree,,,,fnp,_100,0,2.5,g_m2,0,0,g_m2,1,community,2.47,2.45,percent,0.56,0.56,0.25,0.25,5,5,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher2013,leaf_n_mass,tono,tono_fnp,-12.9475,-71.5327,1000,20.7,3087,forest,field,NA,tree,,,,fnp,_010,0,0,g_m2,0,0.5,g_m2,1,community,2.47,1.92,percent,0.56,0.33,0.25,0.15,5,5,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher2013,leaf_n_mass,tono,tono_fnp,-12.9475,-71.5327,1000,20.7,3087,forest,field,NA,tree,,,,fnp,_110,0,2.5,g_m2,0,0.5,g_m2,1,community,2.47,2.29,percent,0.56,0.21,0.25,0.09,5,5,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher2013,leaf_p_mass,tono,tono_fnp,-12.9475,-71.5327,1000,20.7,3087,forest,field,NA,tree,,,,fnp,_100,0,2.5,g_m2,0,0,g_m2,1,community,0.12,0.15,percent,0.03,0.06,0.01,0.02,5,5,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher2013,leaf_p_mass,tono,tono_fnp,-12.9475,-71.5327,1000,20.7,3087,forest,field,NA,tree,,,,fnp,_010,0,0,g_m2,0,0.5,g_m2,1,community,0.12,0.1,percent,0.03,0.01,0.01,0.01,5,5,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher2013,leaf_p_mass,tono,tono_fnp,-12.9475,-71.5327,1000,20.7,3087,forest,field,NA,tree,,,,fnp,_110,0,2.5,g_m2,0,0.5,g_m2,1,community,0.12,0.12,percent,0.03,0.04,0.01,0.02,5,5,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher2013,leaf_np,tono,tono_fnp,-12.9475,-71.5327,1000,20.7,3087,forest,field,NA,tree,,,,fnp,_100,0,2.5,g_m2,0,0,g_m2,1,community,21.18,17.24,unitless,3.41,2.66,1.53,1.19,5,5,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher2013,leaf_np,tono,tono_fnp,-12.9475,-71.5327,1000,20.7,3087,forest,field,NA,tree,,,,fnp,_010,0,0,g_m2,0,0.5,g_m2,1,community,21.18,19.75,unitless,3.41,3.53,1.53,1.58,5,5,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher2013,leaf_np,tono,tono_fnp,-12.9475,-71.5327,1000,20.7,3087,forest,field,NA,tree,,,,fnp,_110,0,2.5,g_m2,0,0.5,g_m2,1,community,21.18,20.22,unitless,3.41,4.45,1.53,1.99,5,5,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher2013,leaf_n_mass,sanpedro,sanpedro_fnp,-13.0492,-71.537,1500,18.8,5302,forest,field,NA,tree,,,,fnp,_100,0,2.5,g_m2,0,0,g_m2,1,community,2.11,2.18,percent,0.35,0.18,0.16,0.08,5,5,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher2013,leaf_n_mass,sanpedro,sanpedro_fnp,-13.0492,-71.537,1500,18.8,5302,forest,field,NA,tree,,,,fnp,_010,0,0,g_m2,0,0.5,g_m2,1,community,2.11,2.57,percent,0.35,0.59,0.16,0.3,5,4,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher2013,leaf_n_mass,sanpedro,sanpedro_fnp,-13.0492,-71.537,1500,18.8,5302,forest,field,NA,tree,,,,fnp,_110,0,2.5,g_m2,0,0.5,g_m2,1,community,2.11,2.08,percent,0.35,0.41,0.16,0.18,5,5,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher2013,leaf_p_mass,sanpedro,sanpedro_fnp,-13.0492,-71.537,1500,18.8,5302,forest,field,NA,tree,,,,fnp,_100,0,2.5,g_m2,0,0,g_m2,1,community,0.19,0.25,percent,0.09,0.06,0.04,0.03,5,5,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher2013,leaf_p_mass,sanpedro,sanpedro_fnp,-13.0492,-71.537,1500,18.8,5302,forest,field,NA,tree,,,,fnp,_010,0,0,g_m2,0,0.5,g_m2,1,community,0.19,0.16,percent,0.09,0.03,0.04,0.01,5,4,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher2013,leaf_p_mass,sanpedro,sanpedro_fnp,-13.0492,-71.537,1500,18.8,5302,forest,field,NA,tree,,,,fnp,_110,0,2.5,g_m2,0,0.5,g_m2,1,community,0.19,0.19,percent,0.09,0.06,0.04,0.03,5,5,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher2013,leaf_np,sanpedro,sanpedro_fnp,-13.0492,-71.537,1500,18.8,5302,forest,field,NA,tree,,,,fnp,_100,0,2.5,g_m2,0,0,g_m2,1,community,12.57,8.91,unitless,4.63,1.88,2.07,0.84,5,5,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher2013,leaf_np,sanpedro,sanpedro_fnp,-13.0492,-71.537,1500,18.8,5302,forest,field,NA,tree,,,,fnp,_010,0,0,g_m2,0,0.5,g_m2,1,community,12.57,16.1,unitless,4.63,4.15,2.07,2.08,5,4,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher2013,leaf_np,sanpedro,sanpedro_fnp,-13.0492,-71.537,1500,18.8,5302,forest,field,NA,tree,,,,fnp,_110,0,2.5,g_m2,0,0.5,g_m2,1,community,12.57,11.67,unitless,4.63,3.97,2.07,1.78,5,5,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher2013,leaf_n_mass,wayqecha,wayqecha_fnp,-13.1903,-71.587,3000,12.5,1706,forest,field,NA,tree,,,,fnp,_100,0,2.5,g_m2,0,0,g_m2,1,community,1.82,1.55,percent,0.56,0.27,0.25,0.12,5,5,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher2013,leaf_n_mass,wayqecha,wayqecha_fnp,-13.1903,-71.587,3000,12.5,1706,forest,field,NA,tree,,,,fnp,_010,0,0,g_m2,0,0.5,g_m2,1,community,1.82,1.25,percent,0.56,0.08,0.25,0.03,5,5,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher2013,leaf_n_mass,wayqecha,wayqecha_fnp,-13.1903,-71.587,3000,12.5,1706,forest,field,NA,tree,,,,fnp,_110,0,2.5,g_m2,0,0.5,g_m2,1,community,1.82,1.62,percent,0.56,0.35,0.25,0.18,5,4,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher2013,leaf_p_mass,wayqecha,wayqecha_fnp,-13.1903,-71.587,3000,12.5,1706,forest,field,NA,tree,,,,fnp,_100,0,2.5,g_m2,0,0,g_m2,1,community,0.16,0.12,percent,0.07,0.04,0.03,0.02,5,5,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher2013,leaf_p_mass,wayqecha,wayqecha_fnp,-13.1903,-71.587,3000,12.5,1706,forest,field,NA,tree,,,,fnp,_010,0,0,g_m2,0,0.5,g_m2,1,community,0.16,0.18,percent,0.07,0.12,0.03,0.06,5,5,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher2013,leaf_p_mass,wayqecha,wayqecha_fnp,-13.1903,-71.587,3000,12.5,1706,forest,field,NA,tree,,,,fnp,_110,0,2.5,g_m2,0,0.5,g_m2,1,community,0.16,0.16,percent,0.07,0.03,0.03,0.01,5,4,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher2013,leaf_np,wayqecha,wayqecha_fnp,-13.1903,-71.587,3000,12.5,1706,forest,field,NA,tree,,,,fnp,_100,0,2.5,g_m2,0,0,g_m2,1,community,12.31,12.95,unitless,2.14,2.25,0.96,1,5,5,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher2013,leaf_np,wayqecha,wayqecha_fnp,-13.1903,-71.587,3000,12.5,1706,forest,field,NA,tree,,,,fnp,_010,0,0,g_m2,0,0.5,g_m2,1,community,12.31,8.92,unitless,2.14,4.19,0.96,1.87,5,5,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher2013,leaf_np,wayqecha,wayqecha_fnp,-13.1903,-71.587,3000,12.5,1706,forest,field,NA,tree,,,,fnp,_110,0,2.5,g_m2,0,0.5,g_m2,1,community,12.31,10.08,unitless,2.14,0.98,0.96,0.49,5,4,https://doi.org/10.1007/s00442-012-2522-6
mesi,fornara2013,agb,nash,nash_fnp,51.41,-0.64,NA,NA,NA,grassland,field,NA,NA,,,,fnp,_100,0,10,g_m2,0,0,g_m2,19,community,3.28,4.52,t_ha,0.46,0.44,0.23,0.22,4,4,https://doi.org/10.1111/gcb.12323
